abnormality,abnormality_pred,0.500
0,0.21255432441830635,0
0,0.321604972705245,0
1,0.8310323506593704,1
1,0.9386464804410934,1
0,0.6762698888778687,1
1,0.8086674511432648,1
0,0.21546531096100807,0
0,0.21731765195727348,0
0,0.2090054489672184,0
0,0.49017154797911644,0
1,0.6574525982141495,1
1,0.9113044142723083,1
0,0.4448523782193661,0
0,0.40995409339666367,0
1,0.8526609987020493,1
0,0.13237656420096755,0
0,0.34729259088635445,0
0,0.4840502664446831,0
1,0.840464174747467,1
0,0.18828452937304974,0
0,0.40378086641430855,0
1,0.922609493136406,1
0,0.19697754457592964,0
1,0.788969874382019,1
1,0.8890528976917267,1
1,0.8032194972038269,1
1,0.8001453578472137,1
0,0.3771127536892891,0
1,0.9112474620342255,1
1,0.7152725383639336,1
0,0.15187460905872285,0
0,0.2068639025092125,0
0,0.6695342808961868,1
1,0.7847165763378143,1
1,0.8073608726263046,1
1,0.939196839928627,1
1,0.9148487597703934,1
1,0.7857015132904053,1
0,0.45014896243810654,0
1,0.8876558393239975,1
