abnormality,abnormality_pred,0.010
0,0.08199791498482227,1
0,0.026725785294547676,1
1,0.9953778147697449,1
0,0.08995686276539346,1
1,0.9964810013771057,1
0,0.05454692748608068,1
1,0.9865205645561218,1
0,0.01548927381518297,1
0,0.9958010315895081,1
0,0.8322042346000671,1
0,0.9235684037208557,1
0,0.39816751033067704,1
0,0.1007189080119133,1
0,0.09652095861092676,1
0,0.9992780804634094,1
0,0.749839186668396,1
0,0.9982754826545716,1
1,0.9999481081962586,1
0,0.9950416088104248,1
0,0.9753757119178772,1
0,0.13015385477337987,1
0,0.9955175280570984,1
1,0.9989602923393249,1
0,0.7194157123565674,1
0,0.9283586978912354,1
0,0.8433637857437134,1
1,0.9317383289337158,1
1,0.9999777793884277,1
0,0.90504549741745,1
0,0.058637980263665665,1
0,0.9976730346679688,1
0,0.08892987819563132,1
0,0.40648217499256134,1
0,0.27923828810453416,1
1,0.9937923192977905,1
1,0.8603750824928283,1
1,0.9307085394859314,1
0,0.9111155986785888,1
1,0.9829063296318055,1
0,0.7344934347085654,1
0,0.8793119192123413,1
1,0.9992411375045777,1
0,0.5600878238677979,1
1,0.9889854073524476,1
0,0.7622710943222046,1
0,0.22431734278798104,1
1,0.9997127294540405,1
0,0.865728783607483,1
0,0.7317784786224365,1
1,0.9998491883277894,1
1,0.9984021186828613,1
0,0.982883095741272,1
0,0.9949879288673401,1
0,0.4832699239253998,1
1,0.5501773416996002,1
0,0.9946433305740356,1
1,0.9766290426254273,1
1,0.9998798727989197,1
0,0.46423938274383547,1
0,0.7853707253932953,1
0,0.31003852784633634,1
0,0.9947170495986939,1
1,0.9965323686599732,1
1,0.9859074950218201,1
0,0.33500813096761706,1
0,0.1591446380756679,1
0,0.6193020820617676,1
0,0.8491667151451111,1
0,0.13593564108014106,1
1,0.8547959685325622,1
0,0.745430850982666,1
0,0.994422709941864,1
0,0.8356029152870178,1
0,0.9135438919067382,1
0,0.027520044674747623,1
0,0.512843719124794,1
0,0.8060524702072144,1
1,0.9900163888931275,1
0,0.27594015799695626,1
1,0.9978296995162964,1
0,0.9982564210891723,1
0,0.984151566028595,1
0,0.3898342326283455,1
0,0.999587607383728,1
0,0.998553991317749,1
0,0.9967808961868286,1
0,0.0011692168347508414,0
0,0.9981465935707092,1
1,0.9962470889091491,1
0,0.9943821549415588,1
