abnormality,abnormality_pred,0.001
1,0.93107873,1
0,0.0014442956,1
0,0.12516528,1
1,0.7517959,1
1,0.86701393,1
0,0.56140476,1
0,0.56945735,1
1,0.73095125,1
1,0.26969066,1
1,0.9422714,1
1,0.91445404,1
1,0.92541516,1
1,0.9437889,1
1,0.25798318,1
1,0.8321145,1
0,0.004867526,1
1,0.9958793,1
1,0.06513755,1
0,0.050697386,1
1,0.7146147,1
0,0.72313833,1
0,0.14104488,1
0,0.1021441,1
0,0.23329872,1
0,0.06594859,1
1,0.38035053,1
1,0.30248877,1
0,0.36674574,1
1,0.9784721,1
1,0.9905566,1
0,0.4679509,1
1,0.9950595,1
0,0.9723608,1
0,0.007073776,1
1,0.9783719,1
1,0.9562389,1
1,0.9700941,1
0,0.0054220273,1
0,0.7608518,1
1,0.55534786,1
0,0.855823,1
1,0.1316882,1
1,0.27588755,1
0,0.23697563,1
1,0.51556563,1
1,0.71530366,1
1,0.48518196,1
1,0.74040884,1
1,0.9716204,1
0,0.82047254,1
0,0.4505671,1
1,0.5300657,1
0,0.75068563,1
1,0.9289364,1
0,0.014109022,1
0,0.16550837,1
0,0.5605388,1
1,0.84815717,1
1,0.8645522,1
1,0.74745625,1
0,0.54856366,1
0,0.51816,1
1,0.82973856,1
0,0.98094535,1
1,0.909602,1
0,0.7849019,1
1,0.4313926,1
1,0.5403032,1
0,0.039882813,1
1,0.99885094,1
0,0.7804754,1
1,0.9348465,1
0,0.31068683,1
1,0.95868105,1
1,0.9695644,1
0,0.81518817,1
1,0.5219276,1
1,0.0013917271,1
0,0.0042758915,1
1,0.8145463,1
1,0.17305699,1
1,0.99213517,1
1,0.20478489,1
0,0.06255841,1
1,0.8850368,1
0,0.9534178,1
0,0.56643164,1
0,0.6569779,1
0,0.32934043,1
0,0.9935149,1
1,0.14429395,1
1,0.680333,1
1,0.9993123,1
0,0.24604018,1
1,0.9770576,1
1,0.5403032,1
0,0.414433,1
1,0.99288565,1
0,0.8910663,1
0,0.12557134,1
1,0.9928637,1
1,0.98884004,1
0,0.81297374,1
0,0.9944406,1
0,0.006419107,1
1,0.96980023,1
1,0.7824037,1
0,0.7948004,1
1,0.8579744,1
0,0.21999145,1
0,0.4710001,1
1,0.92690676,1
1,0.63715935,1
1,0.96217453,1
0,0.052311547,1
1,0.939891,1
0,0.025261546,1
0,0.8483835,1
1,0.424927,1
1,0.02921105,1
1,0.7756538,1
1,0.6485903,1
0,0.06651403,1
1,0.2786467,1
0,0.009092183,1
1,0.25980544,1
0,0.6047144,1
1,0.60492563,1
1,0.4227489,1
1,0.9759805,1
1,0.14765161,1
1,0.9879303,1
0,0.11974819,1
0,0.704209,1
1,0.10823624,1
1,0.69109017,1
1,0.99515224,1
0,0.36696208,1
1,0.4104281,1
0,0.816163,1
1,0.24325064,1
