abnormality,abnormality_pred,0.036
1,0.7381958,1
0,0.00013626314,0
0,0.1423115,1
0,0.39785957,1
1,0.9999982,1
1,0.99908674,1
0,0.0040306323,0
0,1.1651893e-05,0
1,0.9999974,1
1,0.9733533,1
1,0.99999785,1
0,2.338359e-06,0
1,0.9999232,1
1,0.036643047,1
0,0.00043850494,0
0,0.98241466,1
0,0.6769897,1
1,0.9999416,1
1,0.99988675,1
0,0.063799776,1
1,0.9992342,1
1,0.9999721,1
0,0.0006132892,0
0,0.81210107,1
0,7.0360475e-05,0
1,0.92800826,1
1,0.9988951,1
1,0.9913276,1
1,0.991155,1
1,0.99997854,1
0,0.093138695,1
0,0.035946563,0
0,0.004602334,0
0,0.00050168403,0
0,0.0047730543,0
0,5.6473422e-05,0
1,0.9999957,1
0,0.0013187878,0
1,0.9999548,1
1,0.99999034,1
