abnormality,abnormality_pred,0.500
0,0.08008297896139993,0
1,0.9904418289661407,1
1,0.997247502207756,1
0,0.024126163664448086,0
1,0.9692065417766571,1
1,0.999711737036705,1
1,0.999573141336441,1
0,0.31332364067202434,0
0,0.06732248437219823,0
0,4.319913086026084e-05,0
1,0.9985532760620117,1
1,0.9994373470544815,1
1,0.9958790987730026,1
0,0.2247308966179844,0
1,0.9651606529951096,1
0,0.2256329914671369,0
0,0.16387877870511147,0
1,0.9948324263095856,1
0,0.5560926897451282,1
0,0.04287738997800261,0
1,0.9984437674283981,1
0,0.19336659349210095,0
0,0.2649009689484956,0
1,0.9751372188329697,1
0,0.08540769269529846,0
1,0.9654088169336319,1
0,0.34063910943223163,0
0,0.036734807087896115,0
0,0.0038857134218943656,0
1,0.9945943057537079,1
1,0.9957773834466934,1
1,0.9949207603931427,1
0,0.006550437548924037,0
1,0.9922159314155579,1
0,0.02996492950933316,0
1,0.9998109638690948,1
1,0.8871175348758698,1
0,0.03859144144462334,0
0,0.055084595956941484,0
1,0.9417275488376617,1
