abnormality,abnormality_pred,0.500
0,0.4308311250060797,0
1,0.7581237219274044,1
0,0.4071700351778418,0
1,0.9741259813308716,1
1,0.9885793328285217,1
1,0.43046440655598417,0
1,0.7653603311628103,1
1,0.63044473528862,1
0,0.13058378756977618,0
1,0.9274791777133942,1
1,0.9397558271884918,1
1,0.9468017965555191,1
1,0.4548524022102356,0
1,0.9012682884931564,1
0,0.21601581573486328,0
0,0.05657772140693851,0
1,0.10159362405102002,0
0,0.03936950222123414,0
0,0.3300793282687664,0
0,0.1183627814752981,0
1,0.7988272979855537,1
1,0.9315631687641144,1
0,0.360123080201447,0
0,0.398716775176581,0
0,0.4854105208069086,0
0,0.28155892924405634,0
1,0.4076002025976777,0
0,0.24641448818147182,0
0,0.8152202367782593,1
0,0.5083735138177872,1
1,0.9673363119363785,1
0,0.4903499586507678,0
1,0.2641029362566769,0
0,0.6994034759700298,1
1,0.9137619435787201,1
1,0.7493981570005417,1
0,0.3943986650556326,0
1,0.644629430025816,1
0,0.48664440959692,0
0,0.01897059485781938,0
