abnormality,abnormality_pred,0.500
1,0.9998987466096878,1
0,0.1768642831593752,0
0,0.5734852254390717,1
0,0.817646935582161,1
1,0.9186736345291138,1
1,0.9995109736919403,1
0,0.8632221519947052,1
0,0.9509885609149933,1
1,0.9893287122249603,1
0,0.29473068192601204,0
0,0.5304219163954258,1
1,0.9982988089323044,1
1,0.9990558624267578,1
0,0.8094118982553482,1
0,0.9994211047887802,1
0,0.6791752651333809,1
1,0.9997913092374802,1
0,0.9228941947221756,1
1,0.9650773406028748,1
1,0.827388659119606,1
1,0.9873924106359482,1
0,0.9579944908618927,1
1,0.9993928223848343,1
0,0.9548693299293518,1
0,0.8556873202323914,1
1,0.9775885790586472,1
1,0.9982349574565887,1
0,0.9117646813392639,1
1,0.9990077763795853,1
1,0.9984989911317825,1
0,0.9137789011001587,1
0,0.8611210435628891,1
1,0.9996511042118073,1
0,0.9925324618816376,1
0,0.8641582131385803,1
0,0.9051529467105865,1
1,0.9988900274038315,1
1,0.9997666925191879,1
1,0.9915360808372498,1
1,0.9939630627632141,1
