abnormality,abnormality_pred,0.500
0,0.0025894542,0
1,0.9970381,1
1,0.9999999,1
1,0.9704991,1
0,0.9941824,1
0,0.51237994,1
0,0.9391743,1
0,0.043520946,0
1,0.9999987,1
1,1.0,1
1,1.0,1
0,0.9962282,1
1,0.99999964,1
1,1.0,1
1,1.0,1
0,0.97590125,1
0,0.0035602786,0
1,1.0,1
1,1.0,1
0,0.00079276954,0
0,0.9945338,1
1,1.0,1
0,0.0016676245,0
0,0.00019377201,0
1,0.99999976,1
1,0.9999974,1
1,1.0,1
1,1.0,1
1,0.99999976,1
0,0.00027022063,0
0,4.6395533e-05,0
1,1.0,1
0,0.9902918,1
0,0.35746595,0
0,0.060923122,0
1,0.9999987,1
0,0.00071306614,0
0,0.9998604,1
0,0.99997616,1
1,1.0,1
