abnormality,abnormality_pred,0.500
1,0.9864593148231506,1
1,0.993847668170929,1
0,0.01870602509006858,0
0,0.0007439509190589888,0
1,0.9961758553981781,1
1,0.9992508292198181,1
1,0.9978011548519135,1
0,0.4006130266934633,0
0,0.2007673168554902,0
0,0.9736235290765762,1
1,0.9950890392065048,1
1,0.9296854883432388,1
0,0.004006006123063344,0
0,0.18638157099485397,0
1,0.9794805347919464,1
0,0.08546091802418232,0
1,0.9801059365272522,1
0,0.5299724414944649,1
0,0.08040728571359068,0
0,0.10860821092501283,0
1,0.9859275370836258,1
0,0.05261258437531069,0
1,0.9986021816730499,1
0,0.025105019635702774,0
0,0.00615061933058314,0
1,0.9935504049062729,1
1,0.9745914191007614,1
1,0.9783951640129089,1
0,0.26156013808213174,0
0,0.08773486269637942,0
1,0.992389440536499,1
1,0.999517560005188,1
0,0.07042920798994601,0
1,0.9998176544904709,1
0,0.0002567928725767388,0
1,0.9999411255121231,1
0,0.8969386965036392,1
1,0.9995303899049759,1
1,0.9997369199991226,1
0,0.09442394878715277,0
