abnormality,abnormality_pred,0.500
0,0.4278955440968275,0
0,0.15555031411349773,0
1,0.9792377352714539,1
1,0.9892081618309021,1
1,0.9932171106338501,1
1,0.997205451130867,1
0,0.007330829996135435,0
0,0.08843555807652592,0
1,0.99995556473732,1
1,0.999415785074234,1
0,0.21673311764607206,0
0,0.32423248124541715,0
0,0.9767360240221024,1
0,0.04562808497576043,0
1,0.999743178486824,1
1,0.9995678663253784,1
0,0.4074934902600944,0
1,0.9995594471693039,1
1,0.9930000156164169,1
0,0.6756918653845787,1
1,0.9984885305166245,1
0,0.6182507164776325,1
0,0.022023376455763355,0
0,0.3238865965977311,0
1,0.9967972636222839,1
1,0.995180755853653,1
1,0.9998537302017212,1
0,0.07967166167509276,0
1,0.998907595872879,1
1,0.9832814037799835,1
1,0.7707753777503967,1
0,0.16378450594493188,0
0,0.05609149772499222,0
1,0.9999555349349976,1
0,0.15802030013583135,0
0,0.10192609210207593,0
0,0.01357727021240862,0
0,0.26292522763833404,0
1,0.9973452389240265,1
1,0.9040851294994354,1
