abnormality,abnormality_pred,0.500
1,0.989717036485672,1
0,0.19161902480118442,0
0,0.515120908152312,1
1,0.9989606142044067,1
0,0.9881165772676468,1
1,0.9979107826948166,1
1,0.9758255332708359,1
1,0.9993042200803757,1
1,0.9970943480730057,1
1,0.9998653829097748,1
0,0.23158097453415394,0
1,0.9923259764909744,1
1,0.9995790123939514,1
1,0.99952033162117,1
0,0.7496425956487656,1
0,0.6534181013703346,1
1,0.9860046058893204,1
1,0.6352252662181854,1
0,0.8940453976392746,1
1,0.9985636323690414,1
1,0.994447186589241,1
0,0.687243714928627,1
1,0.891926035284996,1
0,0.8633976131677628,1
0,0.5281080193817616,1
0,0.7547477930784225,1
1,0.9999608099460602,1
0,0.6882869005203247,1
1,0.9355364441871643,1
0,0.9438813477754593,1
0,0.9721620380878448,1
0,0.9699476063251495,1
1,0.9909273833036423,1
1,0.9974476844072342,1
1,0.9964215010404587,1
0,0.981595978140831,1
0,0.38841402996331453,0
0,0.14152297339751385,0
0,0.9733080714941025,1
0,0.832166776061058,1
