abnormality,abnormality_pred,0.575
1,0.9794117361307144,1
1,0.823093980550766,1
0,0.3161625482607633,0
0,0.37913673906587064,0
0,0.05928854877129197,0
0,0.2264785161241889,0
0,0.3673641523346305,0
0,0.0867845006287098,0
0,0.00874533433943725,0
1,0.9963580220937729,1
1,0.9997659921646118,1
0,0.3920948766171932,0
0,0.56017348729074,0
1,0.9905252605676651,1
1,0.9836669266223907,1
1,0.8853594213724136,1
1,0.9828419387340546,1
0,0.013633806483994704,0
1,0.9333021491765976,1
1,0.9873264729976654,1
0,0.8758954852819443,1
1,0.9967861920595169,1
0,0.05262857070192695,0
0,0.27827480441192165,0
1,0.6425722986459732,1
0,0.3382126986980438,0
0,0.05510043539106846,0
1,0.9957175403833389,1
0,0.5600221347995102,0
1,0.8750786632299423,1
1,0.9804441183805466,1
1,0.951769083738327,1
1,0.9706200510263443,1
0,0.15369164594449103,0
1,0.9507986158132553,1
1,0.9849707633256912,1
1,0.9964579939842224,1
0,0.880069836974144,1
0,0.38160382775822654,0
0,0.5749015212059021,0
