abnormality,abnormality_pred,0.000
0,0.9302153,1
0,0.6934181,1
0,0.38841093,1
1,0.0026154746,1
1,0.9226032,1
0,0.01670263,1
0,0.66993666,1
1,0.025499409,1
0,0.76593417,1
1,0.00012558026,1
1,3.2913988e-05,1
0,0.05938654,1
1,0.00012558026,1
0,0.0036506217,1
1,0.6324307,1
0,0.8187714,1
0,0.6111175,1
1,0.9856389,1
0,0.998536,1
1,0.99995625,1
0,0.98137784,1
0,0.97188437,1
1,0.98454475,1
0,0.5335937,1
1,0.021029292,1
0,0.9848781,1
0,0.01593582,1
1,0.00015184701,1
0,0.01215567,1
1,0.96854275,1
1,0.5681811,1
0,0.64590627,1
0,0.980169,1
1,0.32102105,1
1,0.999278,1
1,0.12247561,1
1,0.95302945,1
1,0.56705976,1
0,0.031010408,1
0,0.8249175,1
1,0.99394673,1
0,0.9467191,1
1,0.037053123,1
0,0.9893496,1
1,0.0064211446,1
0,0.61601275,1
0,0.9246113,1
0,0.88343847,1
0,0.1377633,1
0,0.97317296,1
1,0.4855018,1
1,0.1630604,1
0,0.98264426,1
1,0.0007985123,1
0,0.37172452,1
0,0.9846458,1
0,0.030412845,1
0,0.06287906,1
1,0.18188873,1
0,0.3452907,1
1,0.9995598,1
0,0.24689259,1
0,0.9798054,1
0,0.024251245,1
1,0.0010907713,1
0,0.43623582,1
1,0.6254296,1
1,0.9995521,1
0,0.39538908,1
1,0.6324307,1
1,0.04333889,1
0,0.99997044,1
1,8.722191e-05,1
0,0.40233102,1
1,0.99483746,1
0,0.9799193,1
1,0.034706913,1
1,0.0635172,1
1,0.08589354,1
1,0.5681811,1
1,0.21244891,1
0,0.077663414,1
1,0.07215055,1
1,0.99761176,1
1,0.0010907713,1
0,0.010927222,1
0,0.020530876,1
0,0.89710146,1
0,0.0030292342,1
1,0.0010907713,1
1,0.00012558026,1
0,0.8571851,1
0,0.8175416,1
1,0.069726236,1
0,0.9320451,1
1,0.0002589451,1
1,0.06977127,1
1,0.9994294,1
0,0.05949914,1
1,0.9516405,1
1,0.00012558026,1
1,0.50282687,1
1,0.06977127,1
0,0.8482314,1
0,0.097092904,1
0,0.9915924,1
1,0.002432766,1
0,0.9585223,1
1,0.99483746,1
1,0.00012400335,1
1,0.504231,1
0,0.294321,1
1,0.9769571,1
0,0.32599446,1
0,0.2394312,1
0,0.89856493,1
0,0.9977804,1
0,0.9233217,1
1,0.663224,1
1,0.34758386,1
1,0.00033782417,1
0,0.012331169,1
0,0.9971781,1
1,0.25107273,1
1,0.8711706,1
0,0.13007762,1
1,0.0015350438,1
1,0.99894124,1
1,0.8735395,1
1,0.5943576,1
1,0.9073269,1
0,0.7779436,1
1,0.87913364,1
0,0.09170778,1
1,0.00012558026,1
0,0.99732375,1
1,0.55679995,1
1,0.34758386,1
1,0.9900159,1
1,0.117704056,1
1,0.999511,1
0,0.14334345,1
0,0.9388779,1
0,0.2741309,1
0,0.008526753,1
1,0.00012558026,1
0,0.6506905,1
1,0.059119508,1
1,0.89250815,1
0,0.2996716,1
1,0.00012558026,1
1,0.9297447,1
0,0.98297334,1
1,0.9994294,1
1,0.34758386,1
1,0.0010907713,1
1,0.8967774,1
0,0.011472306,1
0,0.00024849817,1
1,0.0010907713,1
0,0.22681962,1
0,0.08485168,1
0,0.9990049,1
1,0.34758386,1
0,0.15011978,1
0,0.58285725,1
1,0.044845577,1
1,0.9939079,1
1,0.99815315,1
1,0.9964307,1
0,0.9987085,1
1,8.703361e-06,1
1,0.9615857,1
1,0.2610366,1
0,0.5647412,1
1,0.0049802447,1
1,0.99774134,1
1,0.00012558026,1
0,0.64975065,1
1,0.0020300865,1
1,0.85664797,1
1,0.00012558026,1
1,0.828086,1
0,0.00026194172,1
0,0.040249884,1
1,0.096018076,1
1,0.99732935,1
0,0.028665172,1
0,0.002691028,1
0,0.098819464,1
0,0.004113694,1
1,0.10078763,1
1,0.9423902,1
1,0.76058877,1
1,0.9073269,1
0,0.44046763,1
0,0.025856266,1
1,0.8302652,1
0,0.9989015,1
1,0.82327443,1
1,0.99894124,1
0,0.873352,1
0,0.94071585,1
1,0.000520863,1
0,0.8302415,1
0,0.97269857,1
1,0.05310758,1
0,0.91027534,1
0,0.9955923,1
0,0.30274656,1
1,0.37658876,1
1,0.9155531,1
1,0.7629782,1
0,0.00062248885,1
1,0.9516405,1
0,0.9076641,1
0,0.98962337,1
1,0.584202,1
1,0.99394673,1
1,0.91529995,1
0,0.024251245,1
1,0.82953805,1
0,0.1262133,1
0,0.0020546606,1
0,0.6084539,1
1,0.34135923,1
0,0.24141696,1
1,0.2577174,1
1,0.8465095,1
0,0.13479541,1
0,0.33441076,1
0,0.99926645,1
1,0.99874735,1
1,0.86485887,1
0,0.82631403,1
0,0.0118842535,1
0,0.17840517,1
1,0.09850069,1
0,0.6126262,1
0,0.7473917,1
0,0.120864116,1
0,0.00018679109,1
0,0.93243784,1
0,0.16675279,1
0,0.00011852027,1
0,0.0022781065,1
0,0.28742474,1
1,0.95721936,1
1,0.9516405,1
1,0.9994294,1
1,0.46799657,1
1,0.011597789,1
0,0.95501477,1
1,0.14598694,1
0,0.9056081,1
1,0.11957901,1
1,0.0010907713,1
0,0.01060504,1
1,0.9934181,1
0,0.00028158806,1
1,0.8735395,1
0,0.9242961,1
1,0.992332,1
1,0.9998404,1
1,0.0010907713,1
1,0.99269193,1
0,0.00901849,1
0,0.16383314,1
0,0.14655657,1
0,0.94072306,1
0,0.17176081,1
0,0.9840289,1
1,0.07215055,1
0,0.003580978,1
0,0.7569903,1
0,0.9996872,1
1,0.5418296,1
0,0.17689136,1
0,0.98030245,1
1,0.99948114,1
0,0.9645993,1
0,0.9123552,1
0,0.06365979,1
0,0.7177766,1
0,0.99741614,1
1,0.9516405,1
1,0.08589354,1
0,0.7225312,1
1,0.05549515,1
0,0.5564352,1
1,0.07215055,1
0,0.96158326,1
1,0.71837354,1
0,0.023139277,1
0,0.92827225,1
0,0.9947056,1
0,0.028354581,1
1,0.14129286,1
0,0.79175454,1
0,0.0066266735,1
1,0.99761176,1
0,0.0048332596,1
0,0.7802976,1
0,0.9991072,1
1,0.9978362,1
0,0.9573868,1
1,0.34115964,1
1,0.8150417,1
1,0.87935704,1
1,0.8302652,1
0,0.16288838,1
0,0.060403693,1
0,0.79339015,1
1,0.117704056,1
0,0.13987625,1
0,0.007582984,1
1,0.3107015,1
0,0.0010427639,1
1,0.9844641,1
0,0.15189414,1
0,0.039568968,1
0,0.90070325,1
0,0.15778132,1
0,0.02090158,1
1,0.34758386,1
0,0.5736594,1
0,0.03951854,1
1,0.8302652,1
0,0.9932059,1
1,0.9998404,1
0,0.0050157523,1
1,0.02134931,1
0,0.4942361,1
1,0.00012558026,1
1,0.96748,1
0,0.39219394,1
0,0.03914463,1
1,0.14532128,1
0,0.9832606,1
1,0.8497799,1
1,0.37060842,1
1,0.6527166,1
1,0.50927716,1
0,0.69311154,1
1,0.9482696,1
1,0.023677561,1
0,0.99644023,1
1,0.9478138,1
1,0.34758386,1
0,0.48975113,1
0,0.30638734,1
0,0.24208564,1
0,0.02794921,1
1,0.006606443,1
1,0.00048985385,1
1,0.99259406,1
1,0.99822336,1
0,0.49510223,1
0,0.84023124,1
0,0.00384838,1
0,0.010573841,1
1,0.33186722,1
1,0.9998404,1
1,0.34705576,1
1,0.9482696,1
0,0.98703194,1
1,0.34758386,1
1,0.52165246,1
0,0.9807493,1
0,0.055389848,1
0,0.7901583,1
0,0.8067645,1
0,0.7334908,1
