abnormality,abnormality_pred,0.500
0,5.48683534589145e-05,0
0,0.3304398784530349,0
1,0.9986872225999832,1
1,0.9508004933595657,1
1,0.949516549706459,1
0,5.162040850592575e-05,0
0,0.7377318846993148,1
1,0.998889297246933,1
0,0.12594641944451723,0
1,0.9999974370002747,1
0,0.0001664724177885546,0
1,0.9998382180929184,1
1,0.9999833106994629,1
0,0.3669395758770406,0
1,0.9999533742666245,1
0,0.15875960781522735,0
1,0.9306752234697342,1
0,0.6841126391664147,1
0,0.0032784446673304046,0
0,0.7958963885903358,1
1,0.9999990165233612,1
1,0.9831141084432602,1
0,0.2871243371628225,0
1,0.9959239661693573,1
1,0.5608558729290962,1
1,0.9368723183870316,1
1,0.9991602301597595,1
0,8.988520769825925e-05,0
0,0.023417474217239942,0
0,0.011449211491708411,0
0,0.019458398754068185,0
1,0.7588804187253118,1
0,0.16974544265394798,0
1,0.9791652113199234,1
0,0.15989812230691314,0
0,0.05616344010013563,0
1,0.8291297927498817,1
1,0.9999115169048309,1
1,0.9258674383163452,1
0,0.6883290762780234,1
